time	Occupied
2011-02-06T10:36:18.049Z	0
2011-02-06T10:41:30.650Z	0
2011-02-06T10:46:17.432Z	0
2011-02-06T10:51:06.958Z	0
2011-02-06T10:56:13.832Z	0
2011-02-06T11:00:58.923Z	0
2011-02-06T11:05:58.363Z	0
2011-02-06T11:10:48.075Z	0
2011-02-06T11:15:47.304Z	0
2011-02-06T11:20:52.586Z	0
2011-02-06T11:25:56.741Z	0
2011-02-06T11:30:51.680Z	0
2011-02-06T11:35:57.839Z	0
2011-02-06T11:41:12.353Z	0
2011-02-06T11:46:20.357Z	0
2011-02-06T11:51:17.049Z	0
2011-02-06T11:56:03.013Z	0
2011-02-06T12:01:15.281Z	0
2011-02-06T12:06:28.760Z	0
2011-02-06T12:11:33.220Z	0
2011-02-06T12:16:29.974Z	0
2011-02-06T12:21:22.574Z	0
2011-02-06T12:26:33.695Z	0
2011-02-06T12:31:19.689Z	0
2011-02-06T12:36:22.892Z	0
2011-02-06T12:41:24.069Z	0
2011-02-06T12:46:14.065Z	0
2011-02-06T12:51:25.382Z	0
2011-02-06T12:56:38.773Z	0
2011-02-06T13:01:30.308Z	0
2011-02-06T13:06:20.124Z	0
2011-02-06T13:11:07.536Z	0
2011-02-06T13:16:15.506Z	0
2011-02-06T13:21:04.143Z	0
2011-02-06T13:26:16.910Z	0
2011-02-06T13:31:07.462Z	0
2011-02-06T13:36:20.124Z	0
2011-02-06T13:41:25.244Z	0
2011-02-06T13:46:24.584Z	0
2011-02-06T13:51:29.047Z	0
2011-02-06T13:56:39.242Z	0
2011-02-06T14:01:40.524Z	0
2011-02-06T14:06:33.636Z	0
2011-02-06T14:11:32.980Z	0
2011-02-06T14:16:21.326Z	0
2011-02-06T14:21:23.518Z	0
2011-02-06T14:26:30.447Z	0
2011-02-06T14:31:29.895Z	0
2011-02-06T14:36:44.672Z	0
2011-02-06T14:41:54.819Z	0
2011-02-06T14:46:45.363Z	0
2011-02-06T14:51:47.987Z	0
2011-02-06T14:56:55.523Z	0
2011-02-06T15:02:04.255Z	0
2011-02-06T15:07:00.518Z	0
2011-02-06T15:11:52.676Z	0
2011-02-06T15:16:48.643Z	0
2011-02-06T15:21:58.454Z	0
2011-02-06T15:26:46.798Z	0
2011-02-06T15:31:50.462Z	0
2011-02-06T15:36:42.299Z	0
2011-02-06T15:41:46.676Z	0
2011-02-06T15:46:40.880Z	0
2011-02-06T15:51:44.146Z	0
2011-02-06T15:56:32.075Z	0
2011-02-06T16:01:24.520Z	0
2011-02-06T16:06:23.297Z	0
2011-02-06T16:11:14.638Z	0
2011-02-06T16:16:24.215Z	0
2011-02-06T16:21:29.097Z	0
2011-02-06T16:26:31.938Z	0
2011-02-06T16:31:45.762Z	0
2011-02-06T16:36:52.792Z	0
2011-02-06T16:41:54.093Z	0
2011-02-06T16:46:56.934Z	0
2011-02-06T16:52:06.988Z	0
2011-02-06T16:56:53.852Z	0
2011-02-06T17:01:55.967Z	0
2011-02-06T17:07:07.944Z	0
2011-02-06T17:12:16.145Z	0
2011-02-06T17:17:20.796Z	0
2011-02-06T17:22:06.987Z	0
2011-02-06T17:27:00.708Z	0
2011-02-06T17:32:06.799Z	0
2011-02-06T17:37:09.161Z	0
2011-02-06T17:42:21.110Z	0
2011-02-06T17:47:34.707Z	0
2011-02-06T17:52:47.116Z	0
2011-02-06T17:57:58.253Z	0
2011-02-06T18:02:57.478Z	0
2011-02-06T18:07:46.715Z	0
2011-02-06T18:12:46.325Z	0
2011-02-06T18:17:56.107Z	0
2011-02-06T18:22:45.083Z	0
2011-02-06T18:27:38.990Z	0
2011-02-06T18:32:32.729Z	0
2011-02-06T18:37:27.647Z	0
2011-02-06T18:42:37.634Z	0
2011-02-06T18:47:44.610Z	0
2011-02-06T18:52:36.941Z	0
2011-02-06T18:57:47.906Z	0
2011-02-06T19:02:48.134Z	0
2011-02-06T19:07:51.515Z	0
2011-02-06T19:12:48.123Z	0
2011-02-06T19:17:33.722Z	0
2011-02-06T19:22:28.444Z	0
2011-02-06T19:27:31.996Z	0
2011-02-06T19:32:40.251Z	0
2011-02-06T19:37:30.182Z	0
2011-02-06T19:42:16.011Z	0
2011-02-06T19:47:25.516Z	0
2011-02-06T19:52:34.829Z	0
2011-02-06T19:57:32.638Z	0
2011-02-06T20:02:19.044Z	0
2011-02-06T20:07:16.888Z	0
2011-02-06T20:12:26.014Z	0
2011-02-06T20:17:35.454Z	0
2011-02-06T20:22:45.558Z	0
2011-02-06T20:27:35.629Z	0
2011-02-06T20:32:32.290Z	0
2011-02-06T20:37:19.384Z	0
2011-02-06T20:42:28.626Z	0
2011-02-06T20:47:37.458Z	0
2011-02-06T20:52:38.499Z	0
2011-02-06T20:57:25.017Z	0
2011-02-06T21:02:17.078Z	0
2011-02-06T21:07:11.927Z	0
2011-02-06T21:12:20.330Z	0
2011-02-06T21:17:13.788Z	0
2011-02-06T21:22:01.388Z	0
2011-02-06T21:26:47.816Z	0
2011-02-06T21:31:33.289Z	0
2011-02-06T21:36:37.076Z	0
2011-02-06T21:41:47.555Z	0
2011-02-06T21:46:34.175Z	0
2011-02-06T21:51:43.222Z	0
2011-02-06T21:56:29.607Z	0
2011-02-06T22:01:17.613Z	0
2011-02-06T22:06:26.699Z	0
2011-02-06T22:11:31.497Z	0
2011-02-06T22:16:45.488Z	0
2011-02-06T22:21:52.545Z	0
2011-02-06T22:26:52.075Z	0
2011-02-06T22:31:41.448Z	0
2011-02-06T22:36:51.140Z	0
2011-02-06T22:41:37.274Z	0
2011-02-06T22:46:29.805Z	0
2011-02-06T22:51:42.488Z	0
2011-02-06T22:56:48.065Z	0
2011-02-06T23:01:48.978Z	0
2011-02-06T23:07:01.664Z	0
2011-02-06T23:11:57.301Z	0
2011-02-06T23:16:53.572Z	0
2011-02-06T23:22:06.513Z	0
2011-02-06T23:26:59.936Z	0
2011-02-06T23:32:07.868Z	0
2011-02-06T23:36:55.046Z	0
2011-02-06T23:41:54.374Z	0
2011-02-06T23:46:55.799Z	0
2011-02-06T23:51:55.669Z	0
2011-02-06T23:56:48.518Z	0
2011-02-07T00:01:37.659Z	0
2011-02-07T00:06:37.951Z	0
2011-02-07T00:11:42.572Z	0
2011-02-07T00:16:56.013Z	0
2011-02-07T00:22:01.390Z	0
2011-02-07T00:26:58.331Z	0
2011-02-07T00:32:02.691Z	0
2011-02-07T00:36:55.318Z	0
2011-02-07T00:42:10.208Z	0
2011-02-07T00:47:09.001Z	0
2011-02-07T00:52:01.821Z	0
2011-02-07T00:56:53.411Z	0
2011-02-07T01:01:47.078Z	0
2011-02-07T01:06:33.631Z	0
2011-02-07T01:11:36.991Z	0
2011-02-07T01:16:31.693Z	0
2011-02-07T01:21:18.804Z	0
2011-02-07T01:26:05.909Z	0
2011-02-07T01:31:12.058Z	0
2011-02-07T01:36:19.894Z	0
2011-02-07T01:41:21.964Z	0
2011-02-07T01:46:26.110Z	0
2011-02-07T01:51:31.226Z	0
2011-02-07T01:56:30.004Z	0
2011-02-07T02:01:33.816Z	0
2011-02-07T02:06:43.778Z	0
2011-02-07T02:11:38.637Z	0
2011-02-07T02:16:38.838Z	0
2011-02-07T02:21:26.713Z	0
2011-02-07T02:26:14.828Z	0
2011-02-07T02:31:27.264Z	0
2011-02-07T02:36:16.055Z	0
2011-02-07T02:41:15.926Z	0
2011-02-07T02:46:30.576Z	0
2011-02-07T02:51:17.321Z	0
2011-02-07T02:56:22.059Z	0
2011-02-07T03:01:15.850Z	0
2011-02-07T03:06:23.497Z	0
2011-02-07T03:11:38.294Z	0
2011-02-07T03:16:30.783Z	0
2011-02-07T03:21:42.742Z	0
2011-02-07T03:26:54.264Z	0
2011-02-07T03:31:43.735Z	0
2011-02-07T03:36:46.480Z	0
2011-02-07T03:41:57.370Z	0
2011-02-07T03:47:08.480Z	0
2011-02-07T03:52:16.168Z	0
2011-02-07T03:57:23.599Z	0
2011-02-07T04:02:24.810Z	0
2011-02-07T04:07:23.664Z	0
2011-02-07T04:12:29.567Z	0
2011-02-07T04:17:14.834Z	0
2011-02-07T04:22:11.036Z	0
2011-02-07T04:27:08.247Z	0
2011-02-07T04:32:13.014Z	0
2011-02-07T04:36:59.746Z	0
2011-02-07T04:41:50.180Z	0
2011-02-07T04:46:53.242Z	0
2011-02-07T04:51:55.862Z	0
2011-02-07T04:56:59.592Z	0
2011-02-07T05:01:55.365Z	0
2011-02-07T05:06:48.278Z	0
2011-02-07T05:11:50.402Z	0
2011-02-07T05:16:40.246Z	0
2011-02-07T05:21:30.079Z	0
2011-02-07T05:26:16.298Z	0
2011-02-07T05:31:26.670Z	0
2011-02-07T05:36:26.858Z	0
2011-02-07T05:41:17.166Z	0
2011-02-07T05:46:24.089Z	0
2011-02-07T05:51:16.641Z	0
2011-02-07T05:56:28.194Z	0
2011-02-07T06:01:14.140Z	0
2011-02-07T06:06:06.332Z	0
2011-02-07T06:10:56.421Z	0
2011-02-07T06:15:51.492Z	0
2011-02-07T06:21:01.396Z	0
2011-02-07T06:26:05.794Z	0
2011-02-07T06:31:07.120Z	0
2011-02-07T06:36:10.896Z	0
2011-02-07T06:40:57.373Z	0
2011-02-07T06:46:08.958Z	0
2011-02-07T06:51:20.641Z	0
2011-02-07T06:56:18.076Z	0
2011-02-07T07:01:10.117Z	0
2011-02-07T07:06:03.132Z	0
2011-02-07T07:10:57.710Z	0
2011-02-07T07:15:51.998Z	0
2011-02-07T07:20:46.842Z	0
2011-02-07T07:25:56.549Z	0
2011-02-07T07:30:45.804Z	0
2011-02-07T07:35:35.506Z	0
2011-02-07T07:40:42.883Z	0
2011-02-07T07:45:51.051Z	0
2011-02-07T07:50:41.787Z	0
2011-02-07T07:55:39.992Z	0
2011-02-07T08:00:43.709Z	0
2011-02-07T08:05:30.065Z	0
2011-02-07T08:10:21.353Z	0
2011-02-07T08:15:26.591Z	0
2011-02-07T08:20:13.687Z	0
2011-02-07T08:25:23.077Z	0
2011-02-07T08:30:20.580Z	0
2011-02-07T08:35:11.902Z	0
2011-02-07T08:40:09.758Z	0
2011-02-07T08:44:58.510Z	0
2011-02-07T08:50:01.003Z	0
2011-02-07T08:55:14.634Z	1
2011-02-07T09:00:17.428Z	1
2011-02-07T09:05:13.158Z	0
2011-02-07T09:10:09.790Z	1
2011-02-07T09:15:24.134Z	1
2011-02-07T09:20:37.274Z	0
2011-02-07T09:25:36.159Z	1
2011-02-07T09:30:22.742Z	1
2011-02-07T09:35:18.909Z	1
2011-02-07T09:40:19.819Z	0
2011-02-07T09:45:27.412Z	1
2011-02-07T09:50:32.603Z	0
2011-02-07T09:55:29.760Z	0
2011-02-07T10:00:34.459Z	1
2011-02-07T10:05:30.996Z	1
2011-02-07T10:10:39.449Z	0
2011-02-07T10:15:44.778Z	0
2011-02-07T10:20:53.539Z	1
2011-02-07T10:26:05.535Z	0
2011-02-07T10:31:03.860Z	1
2011-02-07T10:36:15.927Z	0
2011-02-07T10:41:08.162Z	0
2011-02-07T10:46:06.880Z	0
2011-02-07T10:51:04.659Z	0
2011-02-07T10:55:58.952Z	0
2011-02-07T11:01:09.005Z	1
2011-02-07T11:06:23.922Z	0
2011-02-07T11:11:24.099Z	0
2011-02-07T11:16:31.299Z	0
2011-02-07T11:21:45.803Z	1
2011-02-07T11:26:56.909Z	0
2011-02-07T11:32:07.301Z	1
2011-02-07T11:37:09.498Z	1
2011-02-07T11:42:14.678Z	1
2011-02-07T11:47:02.388Z	0
2011-02-07T11:52:00.081Z	0
2011-02-07T11:57:09.649Z	1
2011-02-07T12:02:11.341Z	1
2011-02-07T12:07:15.781Z	0
2011-02-07T12:12:25.349Z	1
2011-02-07T12:17:26.858Z	0
2011-02-07T12:22:40.172Z	1
2011-02-07T12:27:46.330Z	1
2011-02-07T12:32:56.196Z	1
2011-02-07T12:37:46.813Z	0
2011-02-07T12:42:57.745Z	0
2011-02-07T12:47:44.445Z	0
2011-02-07T12:52:56.363Z	0
2011-02-07T12:57:47.630Z	0
2011-02-07T13:02:35.505Z	1
2011-02-07T13:07:27.837Z	1
2011-02-07T13:12:40.710Z	0
2011-02-07T13:17:53.172Z	0
2011-02-07T13:22:55.702Z	1
2011-02-07T13:27:43.185Z	0
2011-02-07T13:32:41.068Z	1
2011-02-07T13:37:41.363Z	0
2011-02-07T13:42:36.456Z	0
2011-02-07T13:47:21.948Z	0
2011-02-07T13:52:29.949Z	1
2011-02-07T13:57:19.973Z	0
2011-02-07T14:02:21.636Z	0
2011-02-07T14:07:30.567Z	1
2011-02-07T14:12:35.025Z	1
2011-02-07T14:17:30.376Z	0
2011-02-07T14:22:25.762Z	1
2011-02-07T14:27:13.310Z	0
2011-02-07T14:32:01.739Z	0
2011-02-07T14:37:07.273Z	1
2011-02-07T14:41:55.304Z	1
2011-02-07T14:47:05.564Z	0
2011-02-07T14:52:15.258Z	0
2011-02-07T14:57:04.074Z	0
2011-02-07T15:01:59.766Z	0
2011-02-07T15:06:51.262Z	0
2011-02-07T15:11:44.366Z	0
2011-02-07T15:16:51.722Z	0
2011-02-07T15:21:49.586Z	0
2011-02-07T15:26:38.002Z	1
2011-02-07T15:31:26.197Z	0
2011-02-07T15:36:40.618Z	1
2011-02-07T15:41:50.244Z	0
2011-02-07T15:46:59.157Z	0
2011-02-07T15:52:04.838Z	1
2011-02-07T15:57:08.598Z	0
2011-02-07T16:01:57.180Z	0
2011-02-07T16:06:59.743Z	1
2011-02-07T16:11:47.296Z	0
2011-02-07T16:16:34.103Z	0
2011-02-07T16:21:20.389Z	0
2011-02-07T16:26:19.874Z	0
2011-02-07T16:31:34.027Z	0
2011-02-07T16:36:33.520Z	1
2011-02-07T16:41:35.405Z	0
2011-02-07T16:46:32.190Z	0
2011-02-07T16:51:24.859Z	0
2011-02-07T16:56:26.358Z	0
2011-02-07T17:01:40.121Z	0
2011-02-07T17:06:40.584Z	1
2011-02-07T17:11:51.810Z	0
2011-02-07T17:16:54.788Z	0
2011-02-07T17:21:42.124Z	0
2011-02-07T17:26:50.912Z	0
2011-02-07T17:31:40.843Z	0
2011-02-07T17:36:28.011Z	0
2011-02-07T17:41:14.348Z	0
2011-02-07T17:46:08.486Z	0
2011-02-07T17:51:05.021Z	0
2011-02-07T17:56:02.693Z	0
2011-02-07T18:01:15.417Z	0
2011-02-07T18:06:13.369Z	0
2011-02-07T18:11:09.831Z	0
2011-02-07T18:16:08.169Z	0
2011-02-07T18:21:23.102Z	0
2011-02-07T18:26:25.019Z	0
2011-02-07T18:31:25.911Z	0
2011-02-07T18:36:29.403Z	0
2011-02-07T18:41:24.085Z	0
2011-02-07T18:46:25.695Z	0
2011-02-07T18:51:38.890Z	0
2011-02-07T18:56:24.057Z	0
2011-02-07T19:01:20.891Z	0
2011-02-07T19:06:15.314Z	0
2011-02-07T19:11:20.529Z	0
2011-02-07T19:16:28.485Z	0
2011-02-07T19:21:17.559Z	0
2011-02-07T19:26:13.643Z	0
2011-02-07T19:31:28.486Z	0
2011-02-07T19:36:30.467Z	0
2011-02-07T19:41:21.128Z	0
2011-02-07T19:46:31.193Z	0
2011-02-07T19:51:21.960Z	0
2011-02-07T19:56:17.452Z	0
2011-02-07T20:01:24.313Z	0
2011-02-07T20:06:11.468Z	0
2011-02-07T20:11:02.616Z	0
2011-02-07T20:16:02.499Z	0
2011-02-07T20:21:01.447Z	0
2011-02-07T20:25:52.713Z	0
2011-02-07T20:31:03.188Z	0
2011-02-07T20:36:14.766Z	0
2011-02-07T20:41:17.767Z	0
2011-02-07T20:46:20.449Z	0
2011-02-07T20:51:26.592Z	0
2011-02-07T20:56:39.597Z	0
2011-02-07T21:01:40.439Z	0
2011-02-07T21:06:48.368Z	0
2011-02-07T21:11:35.426Z	0
2011-02-07T21:16:29.288Z	0
2011-02-07T21:21:37.177Z	0
2011-02-07T21:26:28.688Z	0
2011-02-07T21:31:23.675Z	0
2011-02-07T21:36:09.359Z	0
2011-02-07T21:41:09.578Z	0
2011-02-07T21:46:08.522Z	0
2011-02-07T21:50:56.665Z	0
2011-02-07T21:55:51.452Z	0
2011-02-07T22:00:53.490Z	0
2011-02-07T22:05:38.735Z	0
2011-02-07T22:10:52.841Z	0
2011-02-07T22:15:50.328Z	0
2011-02-07T22:20:50.509Z	0
2011-02-07T22:25:57.273Z	0
2011-02-07T22:30:57.852Z	0
2011-02-07T22:35:52.179Z	0
2011-02-07T22:40:45.228Z	0
2011-02-07T22:46:00.089Z	0
2011-02-07T22:50:56.462Z	0
2011-02-07T22:55:48.404Z	0
2011-02-07T23:00:55.853Z	0
2011-02-07T23:05:45.042Z	0
2011-02-07T23:10:35.964Z	0
2011-02-07T23:15:39.657Z	0
2011-02-07T23:20:53.951Z	0
2011-02-07T23:25:48.613Z	0
2011-02-07T23:30:47.206Z	0
2011-02-07T23:35:38.135Z	0
2011-02-07T23:40:33.243Z	0
2011-02-07T23:45:37.368Z	0
2011-02-07T23:50:47.077Z	0
2011-02-07T23:55:40.719Z	0
2011-02-08T00:00:35.541Z	0
2011-02-08T00:05:25.491Z	0
2011-02-08T00:10:30.544Z	0
2011-02-08T00:15:39.775Z	0
2011-02-08T00:20:47.710Z	0
2011-02-08T00:25:40.855Z	0
2011-02-08T00:30:54.542Z	0
2011-02-08T00:35:59.656Z	0
2011-02-08T00:41:13.653Z	0
2011-02-08T00:46:28.082Z	0
2011-02-08T00:51:35.682Z	0
2011-02-08T00:56:22.909Z	0
2011-02-08T01:01:32.491Z	0
2011-02-08T01:06:22.201Z	0
2011-02-08T01:11:16.817Z	0
2011-02-08T01:16:06.830Z	0
2011-02-08T01:21:09.907Z	0
2011-02-08T01:25:56.566Z	0
2011-02-08T01:30:58.359Z	0
2011-02-08T01:35:54.597Z	0
2011-02-08T01:40:58.297Z	0
2011-02-08T01:45:47.049Z	0
2011-02-08T01:50:43.399Z	0
2011-02-08T01:55:57.587Z	0
2011-02-08T02:00:59.530Z	0
2011-02-08T02:05:49.330Z	0
2011-02-08T02:10:45.079Z	0
2011-02-08T02:15:50.281Z	0
2011-02-08T02:20:39.703Z	0
2011-02-08T02:25:30.770Z	0
2011-02-08T02:30:32.196Z	0
2011-02-08T02:35:22.054Z	0
2011-02-08T02:40:11.663Z	0
2011-02-08T02:45:15.430Z	0
2011-02-08T02:50:03.057Z	0
2011-02-08T02:54:56.454Z	0
2011-02-08T03:00:04.451Z	0
2011-02-08T03:04:59.985Z	0
2011-02-08T03:10:05.907Z	0
2011-02-08T03:14:56.674Z	0
2011-02-08T03:19:51.067Z	0
2011-02-08T03:25:02.221Z	0
2011-02-08T03:29:48.222Z	0
2011-02-08T03:34:51.173Z	0
2011-02-08T03:39:59.937Z	0
2011-02-08T03:44:49.813Z	0
2011-02-08T03:50:00.244Z	0
2011-02-08T03:55:08.019Z	0
2011-02-08T03:59:58.505Z	0
2011-02-08T04:04:48.184Z	0
2011-02-08T04:09:34.836Z	0
2011-02-08T04:14:35.454Z	0
2011-02-08T04:19:37.075Z	0
2011-02-08T04:24:25.146Z	0
2011-02-08T04:29:11.424Z	0
2011-02-08T04:33:56.665Z	0
2011-02-08T04:38:52.171Z	0
2011-02-08T04:43:54.982Z	0
2011-02-08T04:48:40.197Z	0
2011-02-08T04:53:41.474Z	0
2011-02-08T04:58:35.116Z	0
2011-02-08T05:03:48.013Z	0
2011-02-08T05:08:56.772Z	0
2011-02-08T05:13:45.537Z	0
2011-02-08T05:18:58.161Z	0
2011-02-08T05:23:57.685Z	0
2011-02-08T05:28:56.007Z	0
2011-02-08T05:34:03.707Z	0
2011-02-08T05:39:06.028Z	0
2011-02-08T05:44:05.240Z	0
2011-02-08T05:49:03.802Z	0
2011-02-08T05:54:07.216Z	0
2011-02-08T05:59:13.029Z	0
2011-02-08T06:04:05.125Z	0
2011-02-08T06:09:01.079Z	0
2011-02-08T06:13:57.092Z	0
2011-02-08T06:18:47.964Z	0
2011-02-08T06:23:57.586Z	0
2011-02-08T06:28:58.706Z	0
2011-02-08T06:33:59.540Z	0
2011-02-08T06:38:54.352Z	0
2011-02-08T06:44:08.446Z	0
2011-02-08T06:49:08.659Z	0
2011-02-08T06:53:53.767Z	0
2011-02-08T06:59:00.808Z	0
2011-02-08T07:03:58.885Z	0
2011-02-08T07:08:53.168Z	0
2011-02-08T07:13:55.362Z	0
2011-02-08T07:18:46.217Z	0
2011-02-08T07:23:41.977Z	0
2011-02-08T07:28:27.534Z	0
2011-02-08T07:33:16.845Z	0
2011-02-08T07:38:10.767Z	0
2011-02-08T07:43:06.813Z	0
2011-02-08T07:48:17.987Z	0
2011-02-08T07:53:13.102Z	0
2011-02-08T07:58:18.271Z	0
2011-02-08T08:03:25.823Z	0
2011-02-08T08:08:26.917Z	0
2011-02-08T08:13:18.638Z	0
2011-02-08T08:18:27.416Z	0
2011-02-08T08:23:41.785Z	0
2011-02-08T08:28:47.012Z	0
2011-02-08T08:33:49.996Z	0
2011-02-08T08:38:40.639Z	0
2011-02-08T08:43:30.476Z	0
2011-02-08T08:48:17.875Z	0
2011-02-08T08:53:07.827Z	1
2011-02-08T08:58:22.651Z	1
2011-02-08T09:03:09.504Z	1
2011-02-08T09:08:03.802Z	1
2011-02-08T09:12:51.096Z	0
2011-02-08T09:17:45.015Z	1
2011-02-08T09:22:37.235Z	0
2011-02-08T09:27:45.607Z	1
2011-02-08T09:32:33.246Z	0
2011-02-08T09:37:30.989Z	0
2011-02-08T09:42:25.273Z	0
2011-02-08T09:47:33.807Z	1
2011-02-08T09:52:23.751Z	1
2011-02-08T09:57:14.490Z	0
2011-02-08T10:02:20.058Z	0
2011-02-08T10:07:08.331Z	1
2011-02-08T10:12:07.809Z	0
2011-02-08T10:17:15.449Z	0
2011-02-08T10:22:07.950Z	1
2011-02-08T10:27:08.854Z	0
2011-02-08T10:32:17.970Z	0
2011-02-08T10:37:22.512Z	1
2011-02-08T10:42:28.617Z	0
2011-02-08T10:47:31.562Z	0
2011-02-08T10:52:40.988Z	1
2011-02-08T10:57:49.081Z	0
2011-02-08T11:02:42.654Z	0
2011-02-08T11:07:53.269Z	0
2011-02-08T11:13:07.573Z	0
2011-02-08T11:18:13.960Z	1
2011-02-08T11:23:11.914Z	0
2011-02-08T11:28:11.278Z	0
2011-02-08T11:33:08.659Z	1
2011-02-08T11:38:17.449Z	1
2011-02-08T11:43:04.933Z	0
2011-02-08T11:48:04.059Z	0
2011-02-08T11:53:12.154Z	0
2011-02-08T11:58:10.578Z	0
2011-02-08T12:03:06.750Z	0
2011-02-08T12:08:12.766Z	0
2011-02-08T12:12:59.871Z	0
2011-02-08T12:18:11.402Z	1
2011-02-08T12:23:02.136Z	1
2011-02-08T12:28:00.695Z	0
2011-02-08T12:32:49.805Z	1
2011-02-08T12:37:56.605Z	0
2011-02-08T12:42:52.044Z	1
2011-02-08T12:47:40.487Z	0
2011-02-08T12:52:49.880Z	1
2011-02-08T12:57:58.865Z	1
2011-02-08T13:03:10.134Z	1
2011-02-08T13:08:09.506Z	1
2011-02-08T13:12:59.244Z	0
2011-02-08T13:18:08.785Z	0
2011-02-08T13:23:16.410Z	1
2011-02-08T13:28:16.489Z	0
2011-02-08T13:33:13.865Z	1
2011-02-08T13:38:04.249Z	0
2011-02-08T13:43:11.352Z	1
2011-02-08T13:48:21.415Z	1
2011-02-08T13:53:13.583Z	0
2011-02-08T13:58:28.363Z	0
2011-02-08T14:03:17.548Z	0
2011-02-08T14:08:26.106Z	1
2011-02-08T14:13:27.665Z	1
2011-02-08T14:18:22.538Z	1
2011-02-08T14:23:11.719Z	1
2011-02-08T14:28:16.579Z	0
2011-02-08T14:33:12.395Z	0
2011-02-08T14:38:13.062Z	1
2011-02-08T14:43:00.207Z	0
2011-02-08T14:47:51.108Z	1
2011-02-08T14:52:58.534Z	0
2011-02-08T14:57:44.854Z	1
2011-02-08T15:02:52.364Z	0
2011-02-08T15:08:06.317Z	1
2011-02-08T15:13:01.695Z	1
2011-02-08T15:17:55.188Z	1
2011-02-08T15:22:49.606Z	1
2011-02-08T15:27:37.903Z	1
2011-02-08T15:32:38.491Z	0
2011-02-08T15:37:30.363Z	1
2011-02-08T15:42:17.325Z	1
2011-02-08T15:47:12.842Z	1
2011-02-08T15:52:24.299Z	0
2011-02-08T15:57:18.426Z	0
2011-02-08T16:02:30.361Z	0
2011-02-08T16:07:19.497Z	1
2011-02-08T16:12:13.805Z	0
2011-02-08T16:17:27.174Z	0
2011-02-08T16:22:21.971Z	1
2011-02-08T16:27:26.412Z	1
2011-02-08T16:32:23.783Z	0
2011-02-08T16:37:33.322Z	1
2011-02-08T16:42:20.996Z	1
2011-02-08T16:47:28.066Z	1
2011-02-08T16:52:38.484Z	0
2011-02-08T16:57:44.796Z	0
2011-02-08T17:02:31.710Z	0
2011-02-08T17:07:29.525Z	1
2011-02-08T17:12:40.420Z	0
2011-02-08T17:17:47.151Z	0
2011-02-08T17:22:43.569Z	0
2011-02-08T17:27:43.651Z	0
2011-02-08T17:32:49.386Z	0
2011-02-08T17:38:03.670Z	0
2011-02-08T17:43:16.427Z	0
2011-02-08T17:48:20.867Z	0
2011-02-08T17:53:22.755Z	0
2011-02-08T17:58:34.156Z	0
2011-02-08T18:03:26.814Z	0
2011-02-08T18:08:23.392Z	0
2011-02-08T18:13:10.309Z	0
2011-02-08T18:18:19.290Z	0
2011-02-08T18:23:26.734Z	0
2011-02-08T18:28:34.451Z	0
2011-02-08T18:33:37.614Z	0
2011-02-08T18:38:39.789Z	0
2011-02-08T18:43:45.406Z	0
2011-02-08T18:48:48.073Z	0
2011-02-08T18:53:55.247Z	0
2011-02-08T18:58:49.065Z	0
2011-02-08T19:03:45.337Z	0
2011-02-08T19:08:45.708Z	0
2011-02-08T19:13:31.243Z	0
2011-02-08T19:18:39.457Z	0
2011-02-08T19:23:34.636Z	0
2011-02-08T19:28:36.459Z	0
2011-02-08T19:33:37.774Z	0
2011-02-08T19:38:47.544Z	0
2011-02-08T19:43:52.698Z	0
2011-02-08T19:48:45.008Z	0
2011-02-08T19:53:50.888Z	0
2011-02-08T19:58:37.083Z	0
2011-02-08T20:03:45.998Z	0
2011-02-08T20:08:59.083Z	0
2011-02-08T20:14:05.091Z	0
2011-02-08T20:19:08.671Z	0
2011-02-08T20:24:18.777Z	0
2011-02-08T20:29:30.752Z	0
2011-02-08T20:34:20.548Z	0
2011-02-08T20:39:08.118Z	0
2011-02-08T20:43:59.788Z	0
2011-02-08T20:48:46.969Z	0
2011-02-08T20:53:50.733Z	0
2011-02-08T20:58:42.746Z	0
2011-02-08T21:03:45.614Z	0
2011-02-08T21:08:37.673Z	0
2011-02-08T21:13:35.668Z	0
2011-02-08T21:18:22.747Z	0
2011-02-08T21:23:25.341Z	0
2011-02-08T21:28:25.840Z	0
2011-02-08T21:33:18.216Z	0
2011-02-08T21:38:13.509Z	0
2011-02-08T21:43:13.150Z	0
2011-02-08T21:48:12.625Z	0
2011-02-08T21:53:06.535Z	0
2011-02-08T21:58:10.982Z	0
2011-02-08T22:02:57.625Z	0
2011-02-08T22:08:11.557Z	0
2011-02-08T22:13:12.406Z	0
2011-02-08T22:18:05.780Z	0
2011-02-08T22:23:02.866Z	0
2011-02-08T22:27:58.909Z	0
2011-02-08T22:32:57.145Z	0
2011-02-08T22:38:04.888Z	0
2011-02-08T22:43:10.677Z	0
2011-02-08T22:48:09.088Z	0
2011-02-08T22:53:23.812Z	0
2011-02-08T22:58:30.213Z	0
2011-02-08T23:03:29.652Z	0
2011-02-08T23:08:43.523Z	0
2011-02-08T23:13:47.322Z	0
2011-02-08T23:18:58.693Z	0
2011-02-08T23:23:57.376Z	0
2011-02-08T23:29:08.410Z	0
2011-02-08T23:34:15.568Z	0
2011-02-08T23:39:23.861Z	0
2011-02-08T23:44:24.893Z	0
2011-02-08T23:49:18.715Z	0
