time	Voltage	Current	Power
2011-02-10T21:09:02.717Z	942.1175	833.8062	785.5434
2011-02-10T21:14:16.243Z	946.232	837.0307	792.0252
2011-02-10T21:19:09.990Z	949.5361	840.1199	797.7242
2011-02-10T21:24:16.922Z	952.978	842.7137	803.0876
2011-02-10T21:29:30.006Z	956.4837	845.2316	808.4502
2011-02-10T21:34:33.829Z	959.3488	847.2771	812.8343
2011-02-10T21:39:26.217Z	961.5457	849.4799	816.8137
2011-02-10T21:44:33.975Z	963.4145	851.3913	820.2427
2011-02-10T21:49:42.660Z	965.6407	852.7839	823.4828
2011-02-10T21:54:31.054Z	966.8564	853.9633	825.6599
2011-02-10T21:59:22.663Z	967.959	855.079	827.6814
2011-02-10T22:04:18.004Z	968.8692	855.7466	829.1065
2011-02-10T22:09:18.754Z	969.8962	856.3883	830.6078
2011-02-10T22:14:06.430Z	970.0501	857.0183	831.3507
2011-02-10T22:19:04.138Z	970.1993	857.8619	832.297
2011-02-10T22:24:18.156Z	969.2853	863.4317	836.9117
2011-02-10T22:29:07.014Z	967.8672	869.1977	841.2679
2011-02-10T22:34:12.096Z	965.7639	875.1872	845.2242
2011-02-10T22:39:10.924Z	963.1724	880.6579	848.2254
2011-02-10T22:44:17.740Z	959.0166	886.131	849.8143
2011-02-10T22:49:27.112Z	955.5879	891.6786	852.0773
2011-02-10T22:54:27.871Z	949.3327	897.0305	851.5804
2011-02-10T22:59:18.880Z	944.1004	902.3994	851.9556
2011-02-10T23:04:16.663Z	936.949	907.6205	850.3941
2011-02-10T23:09:16.496Z	930.2954	912.3157	848.7231
2011-02-10T23:14:19.954Z	921.9261	917.2253	845.6139
2011-02-10T23:19:14.691Z	914.3837	921.5618	842.6611
2011-02-10T23:24:05.402Z	905.5924	925.534	838.1566
2011-02-10T23:28:50.505Z	896.3944	929.401	833.1099
2011-02-10T23:33:38.083Z	886.1726	933.5621	827.2972
2011-02-10T23:38:37.280Z	875.761	937.1981	820.7615
2011-02-10T23:43:36.999Z	864.8028	940.5625	813.4011
2011-02-10T23:48:42.028Z	851.8179	943.4982	803.6887
2011-02-10T23:53:37.053Z	839.9905	946.1778	794.7804
2011-02-10T23:58:28.635Z	828.9523	948.7356	786.4566
2011-02-11T00:03:23.415Z	816.7119	951.0782	776.7569
2011-02-11T00:08:35.985Z	802.8384	952.7887	764.9354
2011-02-11T00:13:30.792Z	790.1884	954.5965	754.3111
2011-02-11T00:18:31.021Z	775.3979	955.9464	741.2388
2011-02-11T00:23:25.741Z	762.6827	956.5158	729.5181
2011-02-11T00:28:26.133Z	748.4874	956.9346	716.2535
2011-02-11T00:33:12.190Z	735.626	957.7533	704.5482
2011-02-11T00:38:24.858Z	730.3459	956.6597	698.6925
2011-02-11T00:43:30.250Z	729.8493	956.877	698.376
2011-02-11T00:48:23.289Z	729.5031	955.2907	696.8875
2011-02-11T00:53:08.868Z	729.1081	954.1522	695.6801
2011-02-11T00:58:05.921Z	727.8718	952.3888	693.217
2011-02-11T01:02:54.354Z	727.4888	950.2576	691.3018
2011-02-11T01:07:43.126Z	726.5066	947.5799	688.4231
2011-02-11T01:12:51.227Z	724.495	943.9591	683.8936
2011-02-11T01:17:39.713Z	723.0344	940.8121	680.2395
2011-02-11T01:22:54.371Z	721.5135	936.2142	675.4912
2011-02-11T01:27:45.868Z	719.5506	932.8819	671.2557
2011-02-11T01:32:52.044Z	717.4004	926.562	664.7159
2011-02-11T01:37:40.910Z	715.1127	921.7602	659.1624
2011-02-11T01:42:28.500Z	712.1558	915.3803	651.8934
2011-02-11T01:47:30.761Z	709.623	910.5433	646.1425
2011-02-11T01:52:16.934Z	706.829	902.3741	637.8242
2011-02-11T01:57:10.111Z	703.6269	897.0015	631.1544
2011-02-11T02:02:03.481Z	700.4257	888.6673	622.4454
2011-02-11T02:06:53.137Z	697.2499	880.6548	614.0365
2011-02-11T02:11:44.375Z	693.46	872.5101	605.0509
2011-02-11T02:16:34.666Z	689.699	865.0675	596.6362
2011-02-11T02:21:41.673Z	685.4792	854.2902	585.5982
2011-02-11T02:26:31.265Z	681.5956	846.5586	577.0106
2011-02-11T02:31:24.496Z	677.3792	836.0245	566.3056
2011-02-11T02:36:25.928Z	673.4218	824.911	555.5131
2011-02-11T02:41:33.011Z	667.9032	813.9235	543.6221
2011-02-11T02:46:20.124Z	663.6941	804.7369	534.0991
2011-02-11T02:51:07.259Z	658.4906	793.491	522.5064
2011-02-11T02:56:08.710Z	653.778	781.2674	510.7754
2011-02-11T03:00:54.411Z	649.0192	770.1269	499.8271
2011-02-11T03:05:42.599Z	643.3137	757.9448	487.5963
2011-02-11T03:10:48.524Z	637.8514	744.8441	475.0999
2011-02-11T03:15:45.059Z	632.0855	730.6922	461.8599
2011-02-11T03:20:31.404Z	626.365	717.7583	449.5787
2011-02-11T03:25:41.861Z	620.3826	703.9818	436.7381
2011-02-11T03:30:36.321Z	614.2185	690.0342	423.8318
2011-02-11T03:35:39.797Z	608.2239	674.2516	410.0959
2011-02-11T03:40:35.477Z	601.8945	660.4488	397.5205
2011-02-11T03:45:34.935Z	595.4554	645.5748	384.411
2011-02-11T03:50:33.873Z	588.7398	628.8342	370.2197
2011-02-11T03:55:19.487Z	582.793	614.8701	358.342
2011-02-11T04:00:32.611Z	575.0469	597.9154	343.8294
2011-02-11T04:05:37.405Z	568.3989	582.4681	331.0742
2011-02-11T04:10:48.135Z	561.1052	565.0295	317.041
2011-02-11T04:16:03.061Z	553.3988	547.5463	303.0115
2011-02-11T04:21:10.682Z	545.852	529.7047	289.1404
2011-02-11T04:26:07.311Z	539.2189	513.5786	276.9313
2011-02-11T04:30:57.995Z	531.98	495.3656	263.5246
2011-02-11T04:35:51.795Z	524.3596	478.2858	250.7938
2011-02-11T04:40:58.624Z	516.9545	461.2039	238.4214
2011-02-11T04:45:56.596Z	509.4214	442.7611	225.552
2011-02-11T04:50:48.735Z	502.0219	424.5376	213.1272
2011-02-11T04:55:50.099Z	494.2873	405.9832	200.6723
2011-02-11T05:00:38.171Z	486.7908	389.2803	189.4981
2011-02-11T05:05:45.871Z	478.9722	370.5067	177.4624
2011-02-11T05:10:52.802Z	470.7444	351.054	165.2567
2011-02-11T05:15:42.645Z	463.229	332.9179	154.2172
2011-02-11T05:20:49.617Z	455.4231	313.8115	142.917
2011-02-11T05:26:02.811Z	447.1576	294.0884	131.5039
2011-02-11T05:30:56.168Z	438.8632	274.4485	120.4453
2011-02-11T05:35:48.537Z	430.9721	255.5068	110.1163
2011-02-11T05:40:57.247Z	423.3888	237.1429	100.4036
2011-02-11T05:45:45.711Z	415.4274	218.1988	90.64576
2011-02-11T05:50:55.579Z	414.5874	196.8944	81.62994
2011-02-11T05:56:08.155Z	414.4393	178.3444	73.91293
2011-02-11T06:01:17.150Z	413.6057	158.6839	65.63257
2011-02-11T06:06:25.060Z	413.5315	147.3068	60.916
2011-02-11T06:11:35.300Z	412.2618	147.3267	60.73717
2011-02-11T06:16:46.721Z	411.5566	147.3012	60.62278
2011-02-11T06:21:40.095Z	409.9631	147.2665	60.37383
2011-02-11T06:26:25.781Z	409.0444	147.1588	60.19448
2011-02-11T06:31:20.521Z	407.7534	147.0861	59.97486
2011-02-11T06:36:33.213Z	405.8714	146.9962	59.66155
2011-02-11T06:41:29.957Z	403.7424	146.866	59.29603
2011-02-11T06:46:34.140Z	402.3464	146.7517	59.04502
2011-02-11T06:51:45.155Z	399.4182	146.584	58.54832
2011-02-11T06:56:39.436Z	397.5779	146.4188	58.21288
2011-02-11T07:01:39.154Z	395.0212	146.2325	57.76494
2011-02-11T07:06:32.833Z	392.5035	145.9941	57.3032
2011-02-11T07:11:39.179Z	389.7894	145.7267	56.80272
2011-02-11T07:16:35.176Z	386.8163	145.5401	56.29728
2011-02-11T07:21:42.554Z	383.1862	145.2251	55.64825
2011-02-11T07:26:41.506Z	380.3006	145.0187	55.1507
2011-02-11T07:31:53.363Z	376.6665	144.6767	54.49487
2011-02-11T07:36:56.842Z	372.4664	144.3862	53.77901
2011-02-11T07:42:09.822Z	369.0836	144.0294	53.15889
2011-02-11T07:47:22.784Z	364.6543	143.6818	52.39419
2011-02-11T07:52:24.960Z	360.6687	143.3569	51.70435
2011-02-11T07:57:36.209Z	355.9701	142.9765	50.89536
2011-02-11T08:02:41.139Z	393.3421	266.5486	104.8448
2011-02-11T08:07:34.508Z	389.1739	264.94	103.1077
2011-02-11T08:12:44.006Z	384.0888	263.474	101.1974
2011-02-11T08:17:43.481Z	378.8242	262.0018	99.25262
2011-02-11T08:22:54.946Z	373.5491	260.3356	97.24813
2011-02-11T08:28:00.595Z	367.9086	258.579	95.13344
2011-02-11T08:32:48.553Z	362.8767	257.1289	93.30609
2011-02-11T08:37:40.485Z	357.5635	255.5238	91.36598
2011-02-11T08:42:26.124Z	351.5316	253.6525	89.16687
2011-02-11T08:47:12.088Z	346.3544	252.0547	87.30025
2011-02-11T08:52:00.929Z	340.9376	250.1262	85.27743
2011-02-11T08:57:13.098Z	334.3598	247.9917	82.91846
2011-02-11T09:02:08.200Z	327.9146	246.0205	80.67371
2011-02-11T09:07:06.781Z	322.2125	244.1388	78.66457
2011-02-11T09:11:58.180Z	315.3076	242.1223	76.343
2011-02-11T09:16:55.766Z	309.5868	240.0632	74.3204
2011-02-11T09:21:59.001Z	302.6574	237.7797	71.96579
2011-02-11T09:26:53.790Z	296.3909	235.8069	69.89102
2011-02-11T09:31:43.966Z	289.3404	233.6433	67.60245
2011-02-11T09:36:34.316Z	282.7605	231.2948	65.40103
2011-02-11T09:41:41.789Z	275.8382	228.7827	63.10701
2011-02-11T09:46:35.296Z	268.1963	226.6076	60.77532
2011-02-11T09:51:36.233Z	261.6695	224.1197	58.64529
2011-02-11T09:56:47.114Z	253.9883	221.7028	56.30992
2011-02-11T10:01:56.383Z	245.9896	219.1882	53.91802
2011-02-11T10:07:00.778Z	238.6003	216.6718	51.69796
2011-02-11T10:11:48.540Z	231.2907	214.0359	49.50451
2011-02-11T10:16:53.396Z	223.399	211.3751	47.22099
2011-02-11T10:22:08.285Z	215.5892	208.6541	44.98357
2011-02-11T10:26:58.383Z	207.665	206.2338	42.82754
2011-02-11T10:32:07.361Z	199.5591	203.3607	40.58248
2011-02-11T10:37:13.061Z	191.6943	200.7982	38.49187
2011-02-11T10:42:03.171Z	184.0722	197.9591	36.43877
2011-02-11T10:46:56.363Z	176.3907	195.564	34.49567
2011-02-11T10:51:51.387Z	168.1013	192.8058	32.41091
2011-02-11T10:57:05.150Z	159.7149	189.7488	30.30571
2011-02-11T11:02:08.272Z	151.1225	186.8986	28.24458
2011-02-11T11:06:55.808Z	143.4247	184.255	26.42672
2011-02-11T11:12:08.758Z	134.8448	181.4644	24.46953
2011-02-11T11:17:17.028Z	126.3001	178.2325	22.51078
2011-02-11T11:22:08.812Z	118.0437	175.4839	20.71477
2011-02-11T11:27:14.478Z	109.3783	172.7166	18.89145
2011-02-11T11:32:21.862Z	100.3244	169.5507	17.01007
2011-02-11T11:37:33.529Z	91.5156	166.6363	15.24982
2011-02-11T11:42:48.486Z	82.41517	163.6563	13.48776
2011-02-11T11:47:52.294Z	74.19254	160.7131	11.92371
2011-02-11T11:52:59.001Z	65.68153	157.5384	10.34736
2011-02-11T11:58:06.373Z	56.89866	154.7766	8.806581
2011-02-11T12:03:06.929Z	48.27838	151.8424	7.330705
2011-02-11T12:08:04.527Z	39.61091	148.9169	5.898734
2011-02-11T12:13:04.896Z	30.2907	156.7129	4.746943
2011-02-11T12:18:15.182Z	21.90858	170.1884	3.728586
2011-02-11T12:23:00.433Z	13.83449	181.7864	2.514922
2011-02-11T12:27:56.514Z	19.61599	195.0393	3.825889
2011-02-11T12:32:52.884Z	34.74908	207.1108	7.19691
2011-02-11T12:37:41.730Z	49.95023	218.7171	10.92497
2011-02-11T12:42:35.959Z	64.41445	231.3437	14.90188
2011-02-11T12:47:48.472Z	80.71178	243.9178	19.68704
2011-02-11T12:52:58.784Z	97.46503	257.3676	25.08434
2011-02-11T12:58:12.342Z	113.5991	269.5756	30.62355
2011-02-11T13:03:12.958Z	128.42	282.6739	36.30098
2011-02-11T13:08:18.652Z	143.735	294.8	42.37308
2011-02-11T13:13:10.717Z	159.275	306.341	48.79246
2011-02-11T13:18:01.169Z	173.8832	318.2534	55.33892
2011-02-11T13:23:02.967Z	188.3097	330.3279	62.20395
2011-02-11T13:27:59.028Z	204.3983	341.8362	69.87074
2011-02-11T13:33:10.614Z	218.5048	355.2587	77.62573
2011-02-11T13:38:02.653Z	234.0298	366.0889	85.67571
2011-02-11T13:42:55.284Z	248.2973	378.3962	93.95475
2011-02-11T13:47:59.188Z	262.9281	389.379	102.3787
2011-02-11T13:53:02.005Z	276.9282	401.3573	111.1472
2011-02-11T13:57:55.594Z	291.2146	412.1113	120.0128
2011-02-11T14:02:43.604Z	306.0939	423.6997	129.6919
2011-02-11T14:07:40.924Z	319.3179	434.999	138.903
2011-02-11T14:12:46.407Z	333.6479	446.7445	149.0554
2011-02-11T14:17:43.344Z	348.2008	457.4496	159.2843
2011-02-11T14:22:43.567Z	361.4676	468.5636	169.3706
2011-02-11T14:27:57.676Z	376.6962	480.455	180.9856
2011-02-11T14:33:00.116Z	389.0031	490.956	190.9834
2011-02-11T14:38:14.703Z	403.7067	502.3291	202.7936
2011-02-11T14:43:20.779Z	417.6673	512.111	213.892
2011-02-11T14:48:12.969Z	430.699	522.116	224.8748
2011-02-11T14:53:01.816Z	442.1251	532.3851	235.3808
2011-02-11T14:58:00.386Z	454.8457	542.9677	246.9665
2011-02-11T15:02:56.936Z	467.5328	552.9877	258.5399
2011-02-11T15:07:59.158Z	479.8774	562.916	270.1307
2011-02-11T15:12:50.645Z	491.1187	572.1712	281.004
2011-02-11T15:17:37.253Z	503.2827	580.3161	292.0631
2011-02-11T15:22:40.738Z	515.6108	590.4572	304.4461
2011-02-11T15:27:34.966Z	526.7203	599.4714	315.7538
2011-02-11T15:32:47.438Z	539.2357	608.4348	328.0898
2011-02-11T15:37:34.317Z	548.6428	616.7732	338.3882
2011-02-11T15:42:40.773Z	559.6422	626.7586	350.7606
2011-02-11T15:47:28.512Z	571.2914	634.4397	362.4499
2011-02-11T15:52:41.679Z	581.6088	643.406	374.2106
2011-02-11T15:57:42.341Z	591.8465	650.9607	385.2688
2011-02-11T16:02:34.044Z	602.5549	658.7699	396.945
2011-02-11T16:07:42.488Z	611.3427	667.0431	407.7919
2011-02-11T16:12:34.830Z	621.0303	674.1177	418.6475
2011-02-11T16:17:47.674Z	630.4315	682.6211	430.3458
2011-02-11T16:23:02.399Z	640.9923	690.0153	442.2945
2011-02-11T16:28:09.566Z	650.2374	697.4611	453.5153
2011-02-11T16:33:20.191Z	658.9678	704.1934	464.0408
2011-02-11T16:38:19.872Z	666.0037	710.3244	473.0787
2011-02-11T16:43:24.213Z	674.819	717.4606	484.156
2011-02-11T16:48:28.248Z	683.1989	723.4499	494.2602
2011-02-11T16:53:42.668Z	690.1406	729.9448	503.7645
2011-02-11T16:58:28.106Z	697.4722	734.7356	512.4577
2011-02-11T17:03:17.699Z	703.5165	740.6537	521.0621
2011-02-11T17:08:14.211Z	710.8768	745.9374	530.2696
2011-02-11T17:13:20.504Z	717.3085	750.8769	538.6104
2011-02-11T17:18:08.979Z	723.5729	755.6734	546.7848
2011-02-11T17:23:07.843Z	728.4357	760.1003	553.6842
2011-02-11T17:27:59.192Z	734.0599	765.3	561.776
2011-02-11T17:33:06.469Z	739.6079	769.3104	568.988
2011-02-11T17:38:21.025Z	744.3431	773.251	575.564
2011-02-11T17:43:32.670Z	750.1456	776.787	582.7034
2011-02-11T17:48:34.806Z	753.7304	780.1219	588.0016
2011-02-11T17:53:32.210Z	757.8497	783.3758	593.6811
2011-02-11T17:58:44.676Z	762.2749	786.5298	599.5519
2011-02-11T18:03:55.562Z	766.1061	790.0525	605.264
2011-02-11T18:08:53.254Z	769.1808	792.779	609.7904
2011-02-11T18:13:51.175Z	772.0769	795.5965	614.2617
2011-02-11T18:18:39.718Z	774.6794	797.3453	617.687
2011-02-11T18:23:31.340Z	776.7727	798.9651	620.6143
2011-02-11T18:28:40.851Z	777.6008	800.9635	622.8299
2011-02-11T18:33:40.724Z	779.827	802.2869	625.645
2011-02-11T18:38:40.065Z	781.0864	802.6835	626.9652
2011-02-11T18:43:36.631Z	782.4558	804.0027	629.0966
2011-02-11T18:48:47.918Z	783.6323	804.1705	630.174
2011-02-11T18:53:42.684Z	783.1436	805.2451	630.6225
2011-02-11T18:58:38.730Z	785.7563	805.6494	633.0441
2011-02-11T19:03:27.316Z	792.6903	806.3187	639.161
2011-02-11T19:08:28.865Z	800.8322	807.895	646.9883
2011-02-11T19:13:32.035Z	808.727	809.4875	654.6544
2011-02-11T19:18:22.704Z	816.2391	810.9255	661.9091
2011-02-11T19:23:14.550Z	823.6901	812.3759	669.146
2011-02-11T19:28:10.844Z	831.8539	813.9374	677.077
2011-02-11T19:33:01.772Z	839.1029	815.2856	684.1085
2011-02-11T19:37:52.638Z	845.9431	816.8506	691.0091
2011-02-11T19:42:59.318Z	853.9718	818.2603	698.7712
2011-02-11T19:47:54.597Z	860.5614	819.745	705.4409
2011-02-11T19:52:51.362Z	868.0274	821.1829	712.8093
2011-02-11T19:57:48.990Z	875.2338	822.5789	719.9489
2011-02-11T20:02:35.734Z	881.8108	823.8682	726.4959
2011-02-11T20:07:21.568Z	887.6767	825.0632	732.3894
2011-02-11T20:12:11.633Z	894.4853	826.3008	739.1139
2011-02-11T20:17:09.351Z	900.1215	827.6648	744.9989
2011-02-11T20:22:12.640Z	906.6843	828.8481	751.5036
2011-02-11T20:27:14.051Z	912.589	830.0073	757.4555
2011-02-11T20:32:18.230Z	918.4982	831.3111	763.5577
2011-02-11T20:37:13.460Z	924.0359	832.2613	769.0393
2011-02-11T20:42:07.863Z	928.6813	833.4561	774.0151
2011-02-11T20:47:03.406Z	934.2706	834.4239	779.5777
2011-02-11T20:52:15.630Z	939.0123	835.3533	784.407
2011-02-11T20:57:17.864Z	943.2489	836.255	788.7966
2011-02-11T21:02:24.996Z	948.1505	837.2824	793.8697
2011-02-11T21:07:19.659Z	952.0114	838.029	797.8132
2011-02-11T21:12:04.681Z	955.1937	838.7623	801.1805
2011-02-11T21:17:04.162Z	958.7271	839.4437	804.7974
2011-02-11T21:21:58.612Z	961.5326	840.0993	807.7829
2011-02-11T21:26:55.268Z	964.8419	840.682	811.1252
2011-02-11T21:32:06.664Z	966.9604	841.2629	813.4679
2011-02-11T21:36:56.833Z	968.9276	841.6582	815.5059
2011-02-11T21:41:50.018Z	970.7678	842.1015	817.485
2011-02-11T21:46:39.919Z	972.5689	842.4447	819.3355
2011-02-11T21:51:26.608Z	973.9528	842.8384	820.8848
2011-02-11T21:56:25.495Z	975.1499	842.9856	822.0373
2011-02-11T22:01:40.200Z	975.8531	843.1782	822.8181
2011-02-11T22:06:43.291Z	975.4885	843.3934	822.7206
2011-02-11T22:11:33.584Z	975.984	843.3655	823.1112
2011-02-11T22:16:32.686Z	974.8077	845.354	824.0576
2011-02-11T22:21:24.702Z	973.9344	848.0133	825.9093
2011-02-11T22:26:33.890Z	972.5525	851.0046	827.6467
2011-02-11T22:31:44.002Z	969.229	854.2308	827.9453
2011-02-11T22:36:30.751Z	966.6676	856.8367	828.2763
2011-02-11T22:41:30.197Z	963.3887	859.6039	828.1327
2011-02-11T22:46:26.723Z	959.6492	862.4184	827.6191
2011-02-11T22:51:32.222Z	954.3887	865.4251	825.9519
2011-02-11T22:56:39.189Z	948.94	868.1164	823.7904
2011-02-11T23:01:33.301Z	943.9048	870.9119	822.0579
2011-02-11T23:06:47.487Z	936.9535	873.7136	818.629
2011-02-11T23:11:44.672Z	930.231	876.1969	815.0655
2011-02-11T23:16:58.218Z	922.8676	878.8563	811.068
2011-02-11T23:22:11.699Z	915.3022	881.5909	806.9221
2011-02-11T23:27:02.988Z	907.6522	883.8896	802.2643
2011-02-11T23:31:51.205Z	899.4153	886.1185	796.9885
2011-02-11T23:36:49.348Z	890.3012	888.293	790.8483
2011-02-11T23:41:35.587Z	882.5038	890.5076	785.8763
2011-02-11T23:46:22.179Z	873.3573	892.5084	779.4787
2011-02-11T23:51:32.766Z	862.918	894.7022	772.0546
2011-02-11T23:56:42.272Z	852.5826	896.6587	764.4756
2011-02-12T00:01:34.144Z	842.2391	898.4595	756.7177
2011-02-12T00:06:46.301Z	831.6399	900.2992	748.7247
2011-02-12T00:11:54.603Z	820.7115	902.2798	740.5114
2011-02-12T00:16:53.746Z	810.2466	903.7427	732.2544
2011-02-12T00:21:57.512Z	798.9967	905.3168	723.3451
2011-02-12T00:26:51.906Z	788.8174	906.5094	715.0704
2011-02-12T00:31:50.653Z	777.6129	907.7184	705.8535
2011-02-12T00:36:47.415Z	776.5053	908.9053	705.7698
2011-02-12T00:41:36.577Z	776.0538	910.0251	706.2284
2011-02-12T00:46:51.400Z	775.3906	911.113	706.4685
2011-02-12T00:52:01.874Z	774.4207	911.9484	706.2317
2011-02-12T00:56:52.231Z	773.5526	912.5045	705.8702
2011-02-12T01:01:37.568Z	772.5303	913.0698	705.3741
2011-02-12T01:06:34.456Z	771.6482	913.4472	704.8599
2011-02-12T01:11:40.223Z	769.8783	913.9996	703.6685
2011-02-12T01:16:46.427Z	767.6661	914.2107	701.8086
2011-02-12T01:21:34.993Z	765.6288	914.3997	700.0907
2011-02-12T01:26:40.207Z	763.5924	913.7731	697.7502
2011-02-12T01:31:28.557Z	761.4124	914.2688	696.1356
2011-02-12T01:36:23.531Z	759.1082	912.8116	692.9228
2011-02-12T01:41:30.367Z	756.0591	910.7818	688.6049
2011-02-12T01:46:21.164Z	753.0339	908.8017	684.3585
2011-02-12T01:51:16.805Z	749.6907	906.518	679.6081
2011-02-12T01:56:08.649Z	747.1664	904.9317	676.1346
2011-02-12T02:01:15.372Z	743.4688	902.038	670.6371
2011-02-12T02:06:10.691Z	739.1524	896.8127	662.8813
2011-02-12T02:11:17.053Z	735.716	893.0534	657.0337
2011-02-12T02:16:11.863Z	731.3917	888.2195	649.6364
2011-02-12T02:21:25.728Z	726.7506	883.1634	641.8395
2011-02-12T02:26:29.324Z	722.4823	876.8113	633.4806
2011-02-12T02:31:27.956Z	717.9807	872.5206	626.453
2011-02-12T02:36:20.172Z	712.8351	866.0891	617.3787
2011-02-12T02:41:25.638Z	707.6781	858.3135	607.4097
2011-02-12T02:46:15.451Z	702.7622	851.1815	598.1782
2011-02-12T02:51:25.931Z	697.0074	842.9072	587.5126
2011-02-12T02:56:12.724Z	691.7452	834.6663	577.3764
2011-02-12T03:01:27.283Z	685.7964	826.3577	566.7131
2011-02-12T03:06:39.596Z	679.7735	817.658	555.8222
2011-02-12T03:11:53.025Z	673.8549	806.5403	543.4911
2011-02-12T03:17:03.725Z	667.1495	795.9955	531.048
2011-02-12T03:22:08.329Z	660.5288	785.9962	519.1731
2011-02-12T03:27:22.518Z	654.1569	774.4242	506.5949
2011-02-12T03:32:30.594Z	647.1341	763.9323	494.3666
2011-02-12T03:37:35.769Z	640.9339	752.17	482.0913
2011-02-12T03:42:42.136Z	633.5127	740.3892	469.046
2011-02-12T03:47:33.673Z	626.8348	727.9605	456.311
2011-02-12T03:52:24.716Z	620.1443	716.1466	444.1142
2011-02-12T03:57:23.727Z	613.3344	703.736	431.6255
2011-02-12T04:02:33.010Z	605.7683	690.0406	418.0047
2011-02-12T04:07:39.119Z	597.8956	675.8916	404.1126
2011-02-12T04:12:30.590Z	591.0477	663.3135	392.0499
2011-02-12T04:17:22.867Z	583.5103	649.07	378.739
2011-02-12T04:22:34.177Z	576.1045	634.5331	365.5574
2011-02-12T04:27:39.007Z	568.1779	620.9547	352.8127
2011-02-12T04:32:41.543Z	560.5258	605.6872	339.5033
2011-02-12T04:37:36.928Z	552.5989	591.1366	326.6614
2011-02-12T04:42:34.527Z	545.0424	574.7289	313.2516
2011-02-12T04:47:22.003Z	537.5071	561.2518	301.6768
2011-02-12T04:52:27.400Z	529.1869	544.1675	287.9663
2011-02-12T04:57:21.187Z	521.245	528.6629	275.5629
2011-02-12T05:02:13.391Z	513.3232	514.0163	263.8565
2011-02-12T05:07:06.341Z	505.62	497.3514	251.4708
2011-02-12T05:11:54.965Z	498.2248	482.0825	240.1855
2011-02-12T05:16:59.738Z	489.8342	464.6172	227.5854
2011-02-12T05:21:44.823Z	482.3065	449.7951	216.9391
2011-02-12T05:26:57.542Z	473.7838	430.766	204.09
2011-02-12T05:31:50.900Z	468.117	414.8174	194.1831
2011-02-12T05:36:53.999Z	467.2571	397.4184	185.6966
2011-02-12T05:41:47.671Z	467.0312	381.072	177.9725
2011-02-12T05:46:34.088Z	466.5671	364.904	170.2522
2011-02-12T05:51:39.489Z	465.9445	347.258	161.803
2011-02-12T05:56:35.862Z	465.8004	330.9328	154.1486
2011-02-12T06:01:28.450Z	464.2378	313.3398	145.4642
2011-02-12T06:06:27.034Z	463.8383	295.411	137.0229
2011-02-12T06:11:38.290Z	462.618	282.2771	130.5865
2011-02-12T06:16:24.849Z	461.1519	282.1691	130.1228
2011-02-12T06:21:25.368Z	459.2018	282.0882	129.5354
2011-02-12T06:26:28.136Z	457.8244	282.0034	129.108
2011-02-12T06:31:22.821Z	455.5545	281.6344	128.2998
2011-02-12T06:36:16.299Z	453.4075	281.5232	127.6447
2011-02-12T06:41:08.937Z	451.0639	281.0401	126.767
2011-02-12T06:46:18.796Z	449.0696	280.6525	126.0325
2011-02-12T06:51:15.961Z	446.5393	280.1486	125.0974
2011-02-12T06:56:27.797Z	443.5414	279.6642	124.0427
2011-02-12T07:01:12.931Z	440.7474	278.9277	122.9367
2011-02-12T07:06:18.868Z	437.8558	278.2802	121.8466
2011-02-12T07:11:32.234Z	434.4401	277.55	120.5788
2011-02-12T07:16:46.054Z	430.8998	276.6886	119.2251
2011-02-12T07:22:00.761Z	427.3681	275.6807	117.8171
2011-02-12T07:27:03.355Z	423.9262	274.9285	116.5494
2011-02-12T07:32:11.976Z	420.1359	273.8169	115.0403
2011-02-12T07:36:57.437Z	416.3684	272.8232	113.595
2011-02-12T07:41:45.419Z	412.0057	271.6202	111.9091
2011-02-12T07:46:40.152Z	407.7714	270.68	110.3756
2011-02-12T07:51:31.953Z	403.8366	269.5149	108.84
2011-02-12T07:56:28.325Z	399.5007	267.987	107.061
2011-02-12T08:01:34.580Z	192.0456	240.4215	46.17189
2011-02-12T08:06:45.787Z	189.6151	239.0498	45.32745
2011-02-12T08:11:52.563Z	187.5464	237.3685	44.51761
2011-02-12T08:16:55.119Z	185.0303	235.4682	43.56875
2011-02-12T08:21:44.283Z	182.8517	234.0495	42.79635
2011-02-12T08:26:53.602Z	179.9614	232.0014	41.7513
2011-02-12T08:31:45.608Z	177.4989	230.5149	40.91614
2011-02-12T08:36:31.579Z	174.9446	228.7306	40.01518
2011-02-12T08:41:30.320Z	172.4791	226.7345	39.10696
2011-02-12T08:46:29.199Z	169.7092	224.8667	38.16195
2011-02-12T08:51:36.581Z	166.4723	222.5634	37.05064
2011-02-12T08:56:47.040Z	163.5072	220.5443	36.06058
2011-02-12T09:01:51.755Z	160.66	218.4455	35.09545
2011-02-12T09:06:54.695Z	157.3195	216.1888	34.01071
2011-02-12T09:12:04.697Z	154.0172	213.9568	32.95303
2011-02-12T09:17:02.791Z	150.8485	211.6856	31.93246
2011-02-12T09:22:12.786Z	147.1333	209.058	30.75939
2011-02-12T09:27:18.230Z	144.022	206.8023	29.78408
2011-02-12T09:32:29.843Z	140.1419	204.254	28.62454
2011-02-12T09:37:34.458Z	136.8991	201.5591	27.59326
2011-02-12T09:42:38.341Z	133.2512	199.0918	26.52922
2011-02-12T09:47:40.145Z	129.6929	196.6076	25.49861
